dataSource,stepID,screenshotPath,text,contentDescription,idXml,type
CrashScope-Execution-1.json,10,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_10_augmented.png,Equity,,primary_text,TextView
CrashScope-Execution-1.json,10,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_10_augmented.png,1 sub-account,,secondary_text,TextView
CrashScope-Execution-1.json,10,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_10_augmented.png,,,favorite_status,ImageView
CrashScope-Execution-1.json,10,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_10_augmented.png,$0.00,,account_balance,TextView
CrashScope-Execution-1.json,10,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_10_augmented.png,,,options_menu,ImageView
CrashScope-Execution-1.json,10,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_10_augmented.png,Expenses,,primary_text,TextView
CrashScope-Execution-1.json,10,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_10_augmented.png,25 sub-accounts,,secondary_text,TextView
CrashScope-Execution-1.json,10,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_10_augmented.png,,,favorite_status,ImageView
CrashScope-Execution-1.json,10,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_10_augmented.png,$0.00,,account_balance,TextView
CrashScope-Execution-1.json,10,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_10_augmented.png,,,options_menu,ImageView
CrashScope-Execution-1.json,10,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_10_augmented.png,Income,,primary_text,TextView
CrashScope-Execution-1.json,10,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_10_augmented.png,5 sub-accounts,,secondary_text,TextView
CrashScope-Execution-1.json,10,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_10_augmented.png,,,favorite_status,ImageView
CrashScope-Execution-1.json,10,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_10_augmented.png,$0.00,,account_balance,TextView
CrashScope-Execution-1.json,10,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_10_augmented.png,,,options_menu,ImageView
CrashScope-Execution-1.json,10,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_10_augmented.png,Liabilities,,primary_text,TextView
CrashScope-Execution-1.json,10,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_10_augmented.png,1 sub-account,,secondary_text,TextView
CrashScope-Execution-1.json,10,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_10_augmented.png,,,favorite_status,ImageView
CrashScope-Execution-1.json,10,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_10_augmented.png,$0.00,,account_balance,TextView
CrashScope-Execution-1.json,10,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_10_augmented.png,,,options_menu,ImageView
CrashScope-Execution-1.json,10,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_10_augmented.png,,,fab_create_account,ImageButton
CrashScope-Execution-1.json,11,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_11_augmented.png,,,,ImageButton
CrashScope-Execution-1.json,11,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_11_augmented.png,Search…,,search_src_text,EditText
CrashScope-Execution-1.json,11,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_11_augmented.png,,,tab_layout,HorizontalScrollView
CrashScope-Execution-1.json,11,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_11_augmented.png,,,,ActionBar$Tab
CrashScope-Execution-1.json,11,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_11_augmented.png,RECENT,,,TextView
CrashScope-Execution-1.json,11,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_11_augmented.png,,,,ActionBar$Tab
CrashScope-Execution-1.json,11,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_11_augmented.png,ALL,,,TextView
CrashScope-Execution-1.json,11,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_11_augmented.png,,,,ActionBar$Tab
CrashScope-Execution-1.json,11,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_11_augmented.png,FAVORITES,,,TextView
CrashScope-Execution-1.json,11,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_11_augmented.png,,,account_recycler_view,RecyclerView
CrashScope-Execution-1.json,11,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_11_augmented.png,Assets,,primary_text,TextView
CrashScope-Execution-1.json,11,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_11_augmented.png,1 sub-account,,secondary_text,TextView
CrashScope-Execution-1.json,11,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_11_augmented.png,,,favorite_status,ImageView
CrashScope-Execution-1.json,11,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_11_augmented.png,$0.00,,account_balance,TextView
CrashScope-Execution-1.json,11,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_11_augmented.png,,,options_menu,ImageView
CrashScope-Execution-1.json,11,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_11_augmented.png,Equity,,primary_text,TextView
CrashScope-Execution-1.json,11,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_11_augmented.png,1 sub-account,,secondary_text,TextView
CrashScope-Execution-1.json,11,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_11_augmented.png,,,favorite_status,ImageView
CrashScope-Execution-1.json,11,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_11_augmented.png,$0.00,,account_balance,TextView
CrashScope-Execution-1.json,11,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_11_augmented.png,,,options_menu,ImageView
CrashScope-Execution-1.json,11,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_11_augmented.png,Expenses,,primary_text,TextView
CrashScope-Execution-1.json,11,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_11_augmented.png,25 sub-accounts,,secondary_text,TextView
CrashScope-Execution-1.json,11,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_11_augmented.png,,,favorite_status,ImageView
CrashScope-Execution-1.json,11,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_11_augmented.png,$0.00,,account_balance,TextView
CrashScope-Execution-1.json,11,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_11_augmented.png,,,options_menu,ImageView
CrashScope-Execution-1.json,11,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_11_augmented.png,Income,,primary_text,TextView
CrashScope-Execution-1.json,11,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_11_augmented.png,5 sub-accounts,,secondary_text,TextView
CrashScope-Execution-1.json,11,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_11_augmented.png,,,favorite_status,ImageView
CrashScope-Execution-1.json,11,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_11_augmented.png,$0.00,,account_balance,TextView
CrashScope-Execution-1.json,11,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_11_augmented.png,,,options_menu,ImageView
CrashScope-Execution-1.json,11,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_11_augmented.png,Liabilities,,primary_text,TextView
CrashScope-Execution-1.json,11,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_11_augmented.png,1 sub-account,,secondary_text,TextView
CrashScope-Execution-1.json,11,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_11_augmented.png,,,favorite_status,ImageView
CrashScope-Execution-1.json,11,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_11_augmented.png,$0.00,,account_balance,TextView
CrashScope-Execution-1.json,11,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_11_augmented.png,,,options_menu,ImageView
CrashScope-Execution-1.json,11,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_11_augmented.png,,,fab_create_account,ImageButton
CrashScope-Execution-1.json,12,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_12_augmented.png,,,,ImageButton
CrashScope-Execution-1.json,12,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_12_augmented.png,Accounts,,,TextView
CrashScope-Execution-1.json,12,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_12_augmented.png,,,menu_search,TextView
CrashScope-Execution-1.json,12,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_12_augmented.png,,,tab_layout,HorizontalScrollView
CrashScope-Execution-1.json,12,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_12_augmented.png,,,,ActionBar$Tab
CrashScope-Execution-1.json,12,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_12_augmented.png,RECENT,,,TextView
CrashScope-Execution-1.json,12,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_12_augmented.png,,,,ActionBar$Tab
CrashScope-Execution-1.json,12,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_12_augmented.png,ALL,,,TextView
CrashScope-Execution-1.json,12,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_12_augmented.png,,,,ActionBar$Tab
CrashScope-Execution-1.json,12,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_12_augmented.png,FAVORITES,,,TextView
CrashScope-Execution-1.json,12,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_12_augmented.png,No recent accounts,,empty_view,TextView
CrashScope-Execution-1.json,12,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_12_augmented.png,,,account_recycler_view,RecyclerView
CrashScope-Execution-1.json,12,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_12_augmented.png,,,fab_create_account,ImageButton
CrashScope-Execution-1.json,13,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_13_augmented.png,,,,ImageButton
CrashScope-Execution-1.json,13,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_13_augmented.png,Accounts,,,TextView
CrashScope-Execution-1.json,13,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_13_augmented.png,,,menu_search,TextView
CrashScope-Execution-1.json,13,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_13_augmented.png,,,tab_layout,HorizontalScrollView
CrashScope-Execution-1.json,13,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_13_augmented.png,,,,ActionBar$Tab
CrashScope-Execution-1.json,13,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_13_augmented.png,RECENT,,,TextView
CrashScope-Execution-1.json,13,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_13_augmented.png,,,,ActionBar$Tab
CrashScope-Execution-1.json,13,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_13_augmented.png,ALL,,,TextView
CrashScope-Execution-1.json,13,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_13_augmented.png,,,,ActionBar$Tab
CrashScope-Execution-1.json,13,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_13_augmented.png,FAVORITES,,,TextView
CrashScope-Execution-1.json,13,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_13_augmented.png,No recent accounts,,empty_view,TextView
CrashScope-Execution-1.json,13,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_13_augmented.png,,,account_recycler_view,RecyclerView
CrashScope-Execution-1.json,13,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_13_augmented.png,,,fab_create_account,ImageButton
CrashScope-Execution-1.json,14,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_14_augmented.png,,,,ImageButton
CrashScope-Execution-1.json,14,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_14_augmented.png,Accounts,,,TextView
CrashScope-Execution-1.json,14,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_14_augmented.png,,,menu_search,TextView
CrashScope-Execution-1.json,14,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_14_augmented.png,,,tab_layout,HorizontalScrollView
CrashScope-Execution-1.json,14,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_14_augmented.png,,,,ActionBar$Tab
CrashScope-Execution-1.json,14,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_14_augmented.png,RECENT,,,TextView
CrashScope-Execution-1.json,14,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_14_augmented.png,,,,ActionBar$Tab
CrashScope-Execution-1.json,14,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_14_augmented.png,ALL,,,TextView
CrashScope-Execution-1.json,14,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_14_augmented.png,,,,ActionBar$Tab
CrashScope-Execution-1.json,14,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_14_augmented.png,FAVORITES,,,TextView
CrashScope-Execution-1.json,14,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_14_augmented.png,,,account_recycler_view,RecyclerView
CrashScope-Execution-1.json,14,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_14_augmented.png,Assets,,primary_text,TextView
CrashScope-Execution-1.json,14,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_14_augmented.png,1 sub-account,,secondary_text,TextView
CrashScope-Execution-1.json,14,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_14_augmented.png,,,favorite_status,ImageView
CrashScope-Execution-1.json,14,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_14_augmented.png,$0.00,,account_balance,TextView
CrashScope-Execution-1.json,14,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_14_augmented.png,,,options_menu,ImageView
CrashScope-Execution-1.json,14,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_14_augmented.png,Equity,,primary_text,TextView
CrashScope-Execution-1.json,14,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_14_augmented.png,1 sub-account,,secondary_text,TextView
CrashScope-Execution-1.json,14,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_14_augmented.png,,,favorite_status,ImageView
CrashScope-Execution-1.json,14,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_14_augmented.png,$0.00,,account_balance,TextView
CrashScope-Execution-1.json,14,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_14_augmented.png,,,options_menu,ImageView
CrashScope-Execution-1.json,14,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_14_augmented.png,Expenses,,primary_text,TextView
CrashScope-Execution-1.json,14,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_14_augmented.png,25 sub-accounts,,secondary_text,TextView
CrashScope-Execution-1.json,14,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_14_augmented.png,,,favorite_status,ImageView
CrashScope-Execution-1.json,14,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_14_augmented.png,$0.00,,account_balance,TextView
CrashScope-Execution-1.json,14,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_14_augmented.png,,,options_menu,ImageView
CrashScope-Execution-1.json,14,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_14_augmented.png,Income,,primary_text,TextView
CrashScope-Execution-1.json,14,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_14_augmented.png,5 sub-accounts,,secondary_text,TextView
CrashScope-Execution-1.json,14,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_14_augmented.png,,,favorite_status,ImageView
CrashScope-Execution-1.json,14,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_14_augmented.png,$0.00,,account_balance,TextView
CrashScope-Execution-1.json,14,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_14_augmented.png,,,options_menu,ImageView
CrashScope-Execution-1.json,14,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_14_augmented.png,Liabilities,,primary_text,TextView
CrashScope-Execution-1.json,14,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_14_augmented.png,1 sub-account,,secondary_text,TextView
CrashScope-Execution-1.json,14,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_14_augmented.png,,,favorite_status,ImageView
CrashScope-Execution-1.json,14,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_14_augmented.png,$0.00,,account_balance,TextView
CrashScope-Execution-1.json,14,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_14_augmented.png,,,options_menu,ImageView
CrashScope-Execution-1.json,14,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_14_augmented.png,,,fab_create_account,ImageButton
CrashScope-Execution-1.json,15,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_15_augmented.png,,,,ImageButton
CrashScope-Execution-1.json,15,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_15_augmented.png,Accounts,,,TextView
CrashScope-Execution-1.json,15,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_15_augmented.png,,,menu_search,TextView
CrashScope-Execution-1.json,15,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_15_augmented.png,,,tab_layout,HorizontalScrollView
CrashScope-Execution-1.json,15,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_15_augmented.png,,,,ActionBar$Tab
CrashScope-Execution-1.json,15,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_15_augmented.png,RECENT,,,TextView
CrashScope-Execution-1.json,15,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_15_augmented.png,,,,ActionBar$Tab
CrashScope-Execution-1.json,15,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_15_augmented.png,ALL,,,TextView
CrashScope-Execution-1.json,15,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_15_augmented.png,,,,ActionBar$Tab
CrashScope-Execution-1.json,15,org.gnucash.android.Top_Down.Expected..1.org.gnucash.android_2.1.3_15_augmented.png,FAVORITES,,,TextView
